0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x442ec679337ab3ad148a8c3d61db54ab75816d1f,0x442ec679337ab3ad148a8c3d61db54ab75816d1f,487,1595383160,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99,0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99,334,1591666540,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x44c466f3c93c0890e9f3baf33265976a9096b9a3,0x44c466f3c93c0890e9f3baf33265976a9096b9a3,519,1584459504,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x4f9e089652676b943b60a1e2e7fb04c41517252c,0x4f9e089652676b943b60a1e2e7fb04c41517252c,1505,1592350608,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x512e07a093aaa20ba288392eadf03838c7a4e522,0x512e07a093aaa20ba288392eadf03838c7a4e522,1948,1582954414,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x5155dd3e6c21c8eb42ad84d804ce68b0f52ad9b5,0x5155dd3e6c21c8eb42ad84d804ce68b0f52ad9b5,0,1635969906,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x5398850a9399da87624874704feaa8a9c6c4089b,0x5398850a9399da87624874704feaa8a9c6c4089b,442,1594697633,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x57757e3d981446d585af0d9ae4d7df6d64647806,0x57757e3d981446d585af0d9ae4d7df6d64647806,443,1596066209,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x5a9e792143bf2708b4765c144451dca54f559a19,0x5a9e792143bf2708b4765c144451dca54f559a19,400,1591674270,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x5c9aaa673ad0c0e53a984de1823739da14e8cb30,0x5c9aaa673ad0c0e53a984de1823739da14e8cb30,0,1589312242,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x6159aaaf32d1ac8b4b96b1a9d7197aed612a59cb,0x6159aaaf32d1ac8b4b96b1a9d7197aed612a59cb,53,1652455284,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x618d64611af0a80f77472051077f488f12004daa,0x618d64611af0a80f77472051077f488f12004daa,1611,1585244196,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x63cead176085285a17322f81a5c64037d0feae22,0x63cead176085285a17322f81a5c64037d0feae22,1500,1587704743,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68,0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68,885,1601368927,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x6890e58cad2ac63252ab21e11bc9e66f42b9572e,0x6890e58cad2ac63252ab21e11bc9e66f42b9572e,0,1613439733,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x691daea0c55a76fc2260857b48d5703f18d80e2b,0x691daea0c55a76fc2260857b48d5703f18d80e2b,0,1655927267,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x6d9aba400a2a487a5fb76c6d56518835553cd284,0x6d9aba400a2a487a5fb76c6d56518835553cd284,885,1591659214,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x6df304782b0866d2538c8fd2e46904a7f2ae321c,0x6df304782b0866d2538c8fd2e46904a7f2ae321c,179,1635969404,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x6e1c264ec22097a0e2ef3f9dd72ac822956c4edc,0x6e1c264ec22097a0e2ef3f9dd72ac822956c4edc,0,1621946167,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x6e8126781eb7b15a6298a29dbaf91d0dc8816628,0x6e8126781eb7b15a6298a29dbaf91d0dc8816628,0,1590963340,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7404becad09351583443720f8f520f689e93359e,0x7404becad09351583443720f8f520f689e93359e,1592,1605597411,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7414f7533af6d4e5cbbcf22c9bd3e3319d401e24,0x7414f7533af6d4e5cbbcf22c9bd3e3319d401e24,0,1592962547,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x75afaece8cf2a7974b1e541648923afd9339b3f8,0x75afaece8cf2a7974b1e541648923afd9339b3f8,1200,1598648075,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x76f7280904158672ed026cd1ed76aa19e86f9dbf,0x76f7280904158672ed026cd1ed76aa19e86f9dbf,0,1607652537,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7885f535a753a1ea5c74e35438f10bce7d9bc678,0x7885f535a753a1ea5c74e35438f10bce7d9bc678,323,1609253990,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7a15866affd2149189aa52eb8b40a8f9166441d9,0x7a15866affd2149189aa52eb8b40a8f9166441d9,4867,1599260196,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7a446c7fda67e5e8705ad90f2da52fc018280731,0x7a446c7fda67e5e8705ad90f2da52fc018280731,0,1590964453,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,0,1658251253,1
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7aed3163fb1b705423175e3c2fa1d58aa638efa0,0x7aed3163fb1b705423175e3c2fa1d58aa638efa0,1103,1598826184,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x7bb97ab045dd6ba0387ada21a0911068032cc5a3,0x7bb97ab045dd6ba0387ada21a0911068032cc5a3,603,1600205029,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0,1585251256,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x840580fea94a641eb392fc5e0881bb1dc8c094f5,0x840580fea94a641eb392fc5e0881bb1dc8c094f5,454,1589097439,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x844bb8c8bdfff859b9aeee92f20a268a04228aa7,0x844bb8c8bdfff859b9aeee92f20a268a04228aa7,0,1623262062,1
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x850b57fa5e6cf7dd624ac9287a2c7c79b342d7a8,0x850b57fa5e6cf7dd624ac9287a2c7c79b342d7a8,259,1606448931,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,3190,1584516930,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x87b2a7559d85f4653f13e6546a14189cd5455d45,0x87b2a7559d85f4653f13e6546a14189cd5455d45,500,1584992090,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x8998bba031255a99907f788336e1e8c863252e97,0x8998bba031255a99907f788336e1e8c863252e97,65,1648163343,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,0,1587742593,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x8c8a2e4cb927e49b3ed0570c66b79cf64b7c3e08,0x8c8a2e4cb927e49b3ed0570c66b79cf64b7c3e08,885,1598590246,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x8c8b237bea3c23317d08b73d7137e90cafdf68e6,0x8c8b237bea3c23317d08b73d7137e90cafdf68e6,1,1581730372,1
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x8c991297440a79358bd864902e704ecc815eac81,0x8c991297440a79358bd864902e704ecc815eac81,1126,1596580698,1
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x91715128a71c9c734cdc20e5edeeea02e72e428e,0x91715128a71c9c734cdc20e5edeeea02e72e428e,4938,1593551374,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x94b38071585d3ea3ba85cef9a12af249444adcbc,0x94b38071585d3ea3ba85cef9a12af249444adcbc,0,1597449117,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x968672a4b47be63a76efebccc80dde4829db151f,0x968672a4b47be63a76efebccc80dde4829db151f,53,1653498031,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x976922040fb5eba559a81c0a46228b2ec8e3f044,0x976922040fb5eba559a81c0a46228b2ec8e3f044,0,1597120756,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x9865509886dc2a5e707af21ab56743e64ab1115d,0x9865509886dc2a5e707af21ab56743e64ab1115d,699,1594683625,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x99390bac1919423b87e8a8517ebf396866745c72,0x99390bac1919423b87e8a8517ebf396866745c72,221,1599261372,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0x9bcb319bed50ff0ce2d6ffa95ab9293a175aed7d,0x9bcb319bed50ff0ce2d6ffa95ab9293a175aed7d,0,1619545359,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247,0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247,4971,1584502825,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xa0f75491720835b36edc92d06ddc468d201e9b73,0xa0f75491720835b36edc92d06ddc468d201e9b73,100,1600202310,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,771,1596066434,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xa190c0e6eb8f68e4a21fb6c35341731142758826,0xa190c0e6eb8f68e4a21fb6c35341731142758826,2000,1590528360,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0,1584531361,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xaaa8a090e78724c8e3f3de407205fff160017568,0xaaa8a090e78724c8e3f3de407205fff160017568,1154,1602197228,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xac946b1649a7e8dd94b045d0958c15bec8e98361,0xac946b1649a7e8dd94b045d0958c15bec8e98361,858,1599260772,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xafcd4572408b322ada9890253a7a42a9fa4c2e40,0xafcd4572408b322ada9890253a7a42a9fa4c2e40,208,1595384256,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xb0407f2a61269085d88add68986d5ce8a2e4753b,0xb0407f2a61269085d88add68986d5ce8a2e4753b,0,1603775080,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xb3e8d332ef4730e6e6d37ba9885edd515506b19f,0xb3e8d332ef4730e6e6d37ba9885edd515506b19f,1000,1586460870,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xb6dacfc9e6443f2546e9285ba4ae6359cdc20727,0xb6dacfc9e6443f2546e9285ba4ae6359cdc20727,1072,1584502994,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xb6ef7fffd7ae5718287d04cb6a077197e3240fc0,0xb6ef7fffd7ae5718287d04cb6a077197e3240fc0,269,1585258458,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xbbbfc46566e5f0302cef913af8c8f423070ce6a1,0xbbbfc46566e5f0302cef913af8c8f423070ce6a1,0,1594374855,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xbe278527d392ebb1cbe4818b95d984ff0a773d73,0xbe278527d392ebb1cbe4818b95d984ff0a773d73,1848,1600916670,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xbf780753c1b394930cfb76aea4141f92e6f8c108,0xbf780753c1b394930cfb76aea4141f92e6f8c108,0,1615152870,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xbf7db386ba18184b91d2b98e13f25ddebc096f1c,0xbf7db386ba18184b91d2b98e13f25ddebc096f1c,0,1584501720,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xc22ac94fa7cd5c40a8490dfcfde91081416fc0b8,0xc22ac94fa7cd5c40a8490dfcfde91081416fc0b8,4646,1601968501,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xc746a92f997333841adf686253eb77441d9868f4,0xc746a92f997333841adf686253eb77441d9868f4,4941,1598403904,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xc7bad783e498a5d9edcdf88ec011e1de89a54002,0xc7bad783e498a5d9edcdf88ec011e1de89a54002,250,1599261586,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xc864c34b7313e55bc832b857d8de55ff0f0d0b28,0xc864c34b7313e55bc832b857d8de55ff0f0d0b28,3827,1590437195,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xce4b87301ad7c336ef2f1b822ad8bd7e86249ebc,0xce4b87301ad7c336ef2f1b822ad8bd7e86249ebc,113,1605783669,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xcee82dde49b9c8a986ef76ec220baf13aafd47bd,0xcee82dde49b9c8a986ef76ec220baf13aafd47bd,156,1606079052,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a,0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a,0,1600821023,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xd425333dd22b049f143522e519a06462c633f37a,0xd425333dd22b049f143522e519a06462c633f37a,125,1605052399,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94,0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94,1399,1599595141,0
0x4570b4faf71e23942b8b9f934b47ccedf7540162-member-0xd695d54c28349b683f5f0d42030d28160c7ea417,0xd695d54c28349b683f5f0d42030d28160c7ea417,500,1590508263,0
